Date,V,MA
2015-03-05,63.18547439575195,86.51486206054688
2015-03-06,62.08140182495117,84.6318588256836
2015-03-09,62.56083297729492,84.9394760131836
2015-03-10,61.12714385986328,82.81414794921875
2015-03-11,61.023414611816406,81.07095336914062
2015-03-12,62.136722564697266,83.19632720947266
2015-03-13,61.08798599243164,81.79808044433594
2015-03-16,62.00762176513672,82.69296264648438
2015-03-17,60.96580123901367,82.00316619873047
2015-03-18,61.69649887084961,82.8514175415039
2015-03-19,61.59736633300781,82.98194122314453
2015-03-20,62.15054702758789,83.7276840209961
2015-03-23,61.846290588378906,83.27092742919922
2015-03-24,61.86471939086914,83.42005157470703
2015-03-25,60.60160827636719,81.44384002685547
2015-03-26,60.472557067871094,81.96585083007812
2015-03-27,60.42644500732422,81.33200073242188
2015-03-30,60.53708267211914,81.72352600097656
2015-03-31,60.30660629272461,80.53033447265625
2015-04-01,60.09454345703125,80.8565902709961
2015-04-02,60.195953369140625,81.12692260742188
2015-04-06,60.11296844482422,81.41587829589844
2015-04-07,60.66617202758789,82.10698699951172
2015-04-08,61.311553955078125,83.41439819335938
2015-04-09,61.2562370300293,83.1716079711914
2015-04-10,61.164024353027344,82.71399688720703
2015-04-13,60.49098587036133,82.41511535644531
2015-04-14,60.417240142822266,83.22762298583984
2015-04-15,60.55553436279297,83.3490219116211
2015-04-16,60.527870178222656,82.85406494140625
2015-04-17,59.48602294921875,81.18243408203125
2015-04-20,59.670448303222656,81.55595397949219
2015-04-21,60.25127029418945,81.96685791015625
2015-04-22,62.7037239074707,85.17007446289062
2015-04-23,62.436370849609375,84.87123107910156
2015-04-24,62.215087890625,84.72183227539062
2015-04-27,61.86471939086914,83.81596374511719
2015-04-28,61.56048583984375,84.26424407958984
2015-04-29,62.08600616455078,84.28292083740234
2015-04-30,60.896663665771484,84.24555206298828
2015-05-01,60.638492584228516,85.21678924560547
2015-05-04,60.46332550048828,85.15144348144531
2015-05-05,60.81369400024414,84.7778549194336
2015-05-06,60.54628372192383,84.58174133300781
2015-05-07,61.385318756103516,85.96391296386719
2015-05-08,64.04983520507812,87.32734680175781
2015-05-11,63.634925842285156,86.40281677246094
2015-05-12,63.3306770324707,86.28141784667969
2015-05-13,63.40457534790039,86.40281677246094
2015-05-14,64.65142059326172,87.63552856445312
2015-05-15,64.25428009033203,87.0565414428711
2015-05-18,64.65142059326172,86.92578887939453
2015-05-19,64.7991943359375,87.59821319580078
2015-05-20,64.4482192993164,87.07522583007812
2015-05-21,64.06953430175781,86.7576904296875
2015-05-22,64.30044555664062,86.56159210205078
2015-05-26,63.302982330322266,85.814453125
2015-05-27,64.18042755126953,86.46820068359375
2015-05-28,64.24503326416016,86.68296813964844
2015-05-29,63.43226623535156,86.16001892089844
2015-06-01,63.82941818237305,86.440185546875
2015-06-02,63.76476287841797,87.00983428955078
2015-06-03,63.68165969848633,87.3180160522461
2015-06-04,62.998191833496094,86.44953155517578
2015-06-05,63.14596176147461,86.49620056152344
2015-06-08,62.50867462158203,85.8238296508789
2015-06-09,62.758060455322266,86.0012435913086
2015-06-10,64.3096923828125,87.94371032714844
2015-06-11,64.31890106201172,88.25187683105469
2015-06-12,64.03260803222656,87.57018280029297
2015-06-15,63.33066940307617,87.13123321533203
2015-06-16,63.73704528808594,87.9250717163086
2015-06-17,63.496917724609375,88.20521545410156
2015-06-18,64.18961334228516,89.6994400024414
2015-06-19,63.441497802734375,88.54141998291016
2015-06-22,63.81093215942383,89.111083984375
2015-06-23,64.11572265625,89.37255096435547
2015-06-24,63.598514556884766,89.19514465332031
2015-06-25,63.376861572265625,88.21455383300781
2015-06-26,63.496917724609375,88.26126098632812
2015-06-29,61.622039794921875,86.40281677246094
2015-06-30,62.01918411254883,87.29936981201172
2015-07-01,62.66569519042969,88.25187683105469
2015-07-02,63.02589797973633,88.00909423828125
2015-07-06,62.91505813598633,88.27054595947266
2015-07-07,62.59180450439453,87.83091735839844
2015-07-08,61.63128662109375,86.52125549316406
2015-07-09,61.92681884765625,87.03577423095703
2015-07-10,63.19214630126953,88.51383209228516
2015-07-13,64.20811462402344,89.33699798583984
2015-07-14,64.74375915527344,89.1218490600586
2015-07-15,64.66988372802734,89.10314178466797
2015-07-16,65.17787170410156,89.63634490966797
2015-07-17,65.46419525146484,89.87956237792969
2015-07-20,67.14508056640625,90.98342895507812
2015-07-21,66.51704406738281,90.46893310546875
2015-07-22,66.47087860107422,90.62794494628906
2015-07-23,66.26769256591797,89.01898956298828
2015-07-24,69.08464813232422,89.64572143554688
2015-07-27,68.21647644042969,88.29863739013672
2015-07-28,69.02922058105469,89.01898956298828
2015-07-29,70.20220184326172,90.48762512207031
2015-07-30,70.54390716552734,92.0592269897461
2015-07-31,69.58338165283203,91.11441802978516
2015-08-03,69.98052978515625,91.15180969238281
2015-08-04,69.51874542236328,91.02082824707031
2015-08-05,69.25090789794922,91.92825317382812
2015-08-06,67.9578857421875,90.8899154663086
2015-08-07,68.53974151611328,91.46053314208984
2015-08-10,68.69673919677734,91.75053405761719
2015-08-11,67.75469970703125,90.92731475830078
2015-08-12,68.03221130371094,90.77764129638672
2015-08-13,68.39302825927734,90.95537567138672
2015-08-14,68.66131591796875,91.57276153564453
2015-08-17,68.8370590209961,91.54472351074219
2015-08-18,68.89253997802734,91.30149841308594
2015-08-19,68.82779693603516,90.36604309082031
2015-08-20,68.4114990234375,88.4576644897461
2015-08-21,65.85822296142578,84.82808685302734
2015-08-24,63.24016571044922,82.16200256347656
2015-08-25,61.95427322387695,81.21714782714844
2015-08-26,65.39566802978516,85.7916259765625
2015-08-27,66.97760772705078,87.98060607910156
2015-08-28,67.0330810546875,88.0086669921875
2015-08-31,65.9599609375,86.40899658203125
2015-09-01,63.79523468017578,83.30325317382812
2015-09-02,64.40580749511719,84.59420776367188
2015-09-03,65.12737274169922,85.73546600341797
2015-09-04,63.98025894165039,84.68775177001953
2015-09-08,65.24765014648438,86.90479278564453
2015-09-09,64.38729095458984,84.16390228271484
2015-09-10,64.97012329101562,83.8926010131836
2015-09-11,65.4604263305664,85.45481872558594
2015-09-14,64.76658630371094,85.07130432128906
2015-09-15,65.22913360595703,86.16578674316406
2015-09-16,65.67320251464844,86.74575805664062
2015-09-17,65.64546203613281,87.19480895996094
2015-09-18,64.56307220458984,86.20317840576172
2015-09-21,65.47892761230469,87.04509735107422
2015-09-22,64.98860931396484,86.12835693359375
2015-09-23,65.63619995117188,86.19385528564453
2015-09-24,64.9793701171875,85.23967742919922
2015-09-25,65.39566802978516,85.4080581665039
2015-09-28,62.16703414916992,82.64842224121094
2015-09-29,63.39743423461914,83.03196716308594
2015-09-30,64.44282531738281,84.30419158935547
2015-10-01,64.74810028076172,84.87483978271484
2015-10-02,65.37713623046875,86.12835693359375
2015-10-05,66.82032012939453,88.24252319335938
2015-10-06,66.68157958984375,87.85896301269531
2015-10-07,67.73619842529297,89.18960571289062
2015-10-08,68.36524200439453,89.83618927001953
2015-10-09,68.43926239013672,89.78931427001953
2015-10-12,69.37362670898438,90.5577163696289
2015-10-13,69.38286590576172,89.89237976074219
2015-10-14,68.64277648925781,89.0490493774414
2015-10-15,69.69740295410156,91.04500579833984
2015-10-16,70.30796813964844,91.4947738647461
2015-10-19,71.22383117675781,91.58849334716797
2015-10-20,70.5669937133789,91.52286529541016
2015-10-21,69.80841064453125,90.52023315429688
2015-10-22,70.69650268554688,91.85086059570312
2015-10-23,71.2978286743164,93.50946807861328
2015-10-26,72.32470703125,93.35954284667969
2015-10-27,71.71411895751953,92.23507690429688
2015-10-28,72.9630355834961,93.79058837890625
2015-10-29,72.63001251220703,94.25911712646484
2015-10-30,71.7696304321289,92.75983428955078
2015-11-02,69.58639526367188,93.1252670288086
2015-11-03,72.065673828125,93.81869506835938
2015-11-04,72.48197937011719,94.19351959228516
2015-11-05,73.32383728027344,94.35282135009766
2015-11-06,72.85202026367188,95.11183166503906
2015-11-09,72.1951904296875,94.14666748046875
2015-11-10,73.65947723388672,94.3153305053711
2015-11-11,73.3814468383789,94.5308609008789
2015-11-12,72.57516479492188,92.0945053100586
2015-11-13,72.38980865478516,90.76383972167969
2015-11-16,73.12199401855469,92.11324310302734
2015-11-17,73.05708312988281,91.8977279663086
2015-11-18,74.56768798828125,92.91912078857422
2015-11-19,74.28040313720703,92.70356750488281
2015-11-20,74.31748962402344,93.23772430419922
2015-11-23,74.24332427978516,93.11589050292969
2015-11-24,73.94679260253906,92.30064392089844
2015-11-25,73.73361206054688,91.98206329345703
2015-11-27,73.99311828613281,92.4599609375
2015-11-30,73.22393035888672,91.75714111328125
2015-12-01,74.05801391601562,91.76651000976562
2015-12-02,73.25172424316406,90.98876953125
2015-12-03,72.55663299560547,89.92051696777344
2015-12-04,74.5121078491211,92.4880599975586
2015-12-07,73.72437286376953,91.6634521484375
2015-12-08,73.27950286865234,92.00081634521484
2015-12-09,72.17664337158203,91.6634521484375
2015-12-10,72.3990707397461,91.46666717529297
2015-12-11,70.5362777709961,88.86160278320312
2015-12-14,71.24063873291016,90.2391128540039
2015-12-15,72.8624496459961,92.23507690429688
2015-12-16,74.01165771484375,93.74374389648438
2015-12-17,72.92731475830078,93.07839965820312
2015-12-18,70.73090362548828,90.2297592163086
2015-12-21,71.51863098144531,90.93254089355469
2015-12-22,71.7132797241211,91.40106201171875
2015-12-23,72.80685424804688,92.51617431640625
2015-12-24,72.5288314819336,92.38496398925781
2015-12-28,72.7790756225586,92.32876586914062
2015-12-29,73.40924835205078,93.44387817382812
2015-12-30,72.61225891113281,92.6473617553711
2015-12-31,71.87080383300781,91.23237609863281
2016-01-04,70.15631103515625,88.8428726196289
2016-01-05,70.68453979492188,89.01156616210938
2016-01-06,69.75778198242188,87.65011596679688
2016-01-07,68.38616180419922,86.04450988769531
2016-01-08,67.5428237915039,84.4013671875
2016-01-11,68.50667572021484,85.04925537109375
2016-01-12,69.2851333618164,85.85672760009766
2016-01-13,67.7467269897461,83.74408721923828
2016-01-14,68.39546203613281,85.17131042480469
2016-01-15,66.5697250366211,83.29341125488281
2016-01-19,66.16192626953125,80.9554672241211
2016-01-20,65.50392150878906,79.9320068359375
2016-01-21,66.31946563720703,80.86157989501953
2016-01-22,67.3759765625,82.62677764892578
2016-01-25,66.48629760742188,81.47184753417969
2016-01-26,66.61605072021484,81.68782806396484
2016-01-27,65.7170639038086,79.63153839111328
2016-01-28,64.25279998779297,78.33580780029297
2016-01-29,69.034912109375,83.59388732910156
2016-02-01,68.93297576904297,83.21829223632812
2016-02-02,68.02474975585938,80.68315887451172
2016-02-03,68.93297576904297,81.190185546875
2016-02-04,68.28421783447266,81.05872344970703
2016-02-05,66.30094909667969,77.70671844482422
2016-02-08,62.807044982910156,75.72557067871094
2016-02-09,63.32602310180664,76.96495819091797
2016-02-10,65.01273345947266,78.22312927246094
2016-02-11,63.45576095581055,77.096435546875
2016-02-12,65.26297760009766,79.70667266845703
2016-02-16,65.89317321777344,80.91789245605469
2016-02-17,66.88676452636719,81.88502502441406
2016-02-18,66.15314483642578,80.78645324707031
2016-02-19,66.4224624633789,81.49063873291016
2016-02-22,67.84319305419922,82.45777893066406
2016-02-23,66.9981918334961,80.94608306884766
2016-02-24,66.71961975097656,81.14324951171875
2016-02-25,68.03821563720703,82.0821762084961
2016-02-26,67.53679656982422,82.22300720214844
2016-02-29,67.22105407714844,81.61273956298828
2016-03-01,69.3104019165039,84.5985107421875
2016-03-02,68.99465942382812,84.4013671875
2016-03-03,68.63255310058594,84.26051330566406
2016-03-04,68.62321472167969,84.55158996582031
2016-03-07,66.80317687988281,82.908447265625
2016-03-08,65.57746887207031,81.54698944091797
2016-03-09,65.63316345214844,81.85682678222656
2016-03-10,65.20600128173828,81.58454895019531
2016-03-11,66.51531982421875,83.1713638305664
2016-03-14,66.38529968261719,83.44366455078125
2016-03-15,66.77535247802734,83.90373992919922
2016-03-16,67.20248413085938,84.51404571533203
2016-03-17,67.91749572753906,85.82857513427734
